tweet,date,query,replies,reposts,likes,bookmarks,views
"uh wow. i wonder how much he paid for that. thats really not a very dignified approach to ending gun violence. in fact, its kind of weird  and not in a good way. :face_with_spiral_eyes:",2022-05-19 20:15:27,gun violence,0,0,2,0,0
"chesa has ignored the rise in gun violence & assaults in communities of color to promote his political agenda, leaving victims voiceless in a system thats historically treated them that way for decades. he refuses to hold those that kill accountable & thats unacceptable. 2/4",2022-05-19 20:15:21,gun violence,6,3,65,0,0
and all its children who you dont want to feed or protect from gun violence or give affordable daycare and healthcare,2022-05-19 20:13:56,gun violence,0,0,5,0,0
"this isnt normal. we cannot allow ourselves to become numb to gun violence at a high school graduation, supermarket, church, anywhere we should be safe. #endgunviolence now before it becomes your community or loved ones as the next headline.",2022-05-19 20:13:14,gun violence,1,9,18,0,0
the office of law enforcement is established by god. satan is stepping up his game to be sure.,2022-05-19 20:12:12,gun violence,1,0,0,0,0
"there, i fixed it! im starting to think republicans want gas to be $6.00 a gallon, republicans want to starve babies! republicans want to take away womens rights. republicans support gun violence. republicans are the problem #votebluein2022 #votebluenomatterwho #onetermhawley",2022-05-19 20:11:45,gun violence,0,0,0,0,0
"@davidhogg111 end gun violence, stip selling firearms to democrats",2022-05-19 20:11:41,gun violence,0,0,0,0,0
"it an easy compare our gun violence to the formation of nato to protect the larger population from an aggressive killer. if politicians prevented those countries from arming themselves, the bad guys take advantage.",2022-05-19 20:11:06,gun violence,0,0,1,0,0
"a kid, a child, who i dont know is telling me how scared he is. that should say something about gun violence in our country. violence shouldnt be normalized, but it is. gun reform is past needed, its crucial to the safety of everyone.",2022-05-19 20:10:31,gun violence,0,0,0,0,0
"joyce recently awarded 102 grants to organizations advancing innovative public policy work in our 6 program areas: culture, democracy, education & economic mobility, environment, gun violence prevention & justice reform & journalism. congrats to them all!",2022-05-19 20:10:03,gun violence,0,1,2,0,0
my bad i thought you meant just gun violence. i scrolled and yes mass shooting. but again the number of mass shootings also matternot just death rate.,2022-05-19 20:10:00,gun violence,0,0,0,0,0
"after buffalo mass shooting, hochul announces tougher gun measures in ny via @politico the city bar supports the microstamping bill endorsed by the governor as a valuable tool for law enforcement to use in addressing gun violence",2022-05-19 20:09:20,gun violence,0,0,1,0,0
"this weekend, multiple communities were impacted by gun violence. we dont have to live like this and we sure as hell dont have to die like this. text ready to 64433 to join @momsdemand in the movement to #endgunviolence. change starts with you.",2022-05-19 20:09:13,gun violence,0,0,1,0,0
il took a historic step in fighting gun violence yesterday when @govpritzker signed @repkambuckner @senatorjacqui bill to ban ghost guns. the event had a little side show when lori lightfoot showed up unannounced and appeared alongside her 2023 opponent,2022-05-19 20:08:54,gun violence,0,0,0,0,0
"there have been 228 mass shooters in the us so far in 2022. all of them were male. yet, the debate around gun violence is repeatedly framed through the lenses of race, mental health, and politics never as male violence. @phyllischesler",2022-05-19 20:08:47,gun violence,4,10,36,2,0
"according to federal data, overdoses are now the leading cause of preventable death among people ages 1845, ahead of suicides, traffic accidents, & gun violence counterfeit pills tainted with fentanyl bought over social media.",2022-05-19 20:08:35,gun violence,0,0,1,0,0
yo do know that 93% of gun violence in canada is committed by nonwhites eh?! theres a reason police departments do not release statistics to the public. nor do they warn communities of what gangs operate in their cities. it doesnt fit their racial assimilation narrative. :clown_face:,2022-05-19 20:07:28,gun violence,0,0,0,0,0
this doctor was a legit hero. anyone else getting tired of the daily gun violence in us? smfh,2022-05-19 20:06:50,gun violence,0,0,1,0,0
519 segment 4  downtown stl gun violence  caller john asks about blues chances for g2  parking lot bargains  pga championship  media selling super bowl tickets ,2022-05-19 20:06:19,gun violence,0,0,0,0,0
"check out these #dallasnews #letterstotheeditor  #shorttermrentals, #gunviolence, the #supremecourt, #texasgrid",2022-05-19 20:04:22,gun violence,0,0,0,0,0
"its increasingly who many more of our citizens are becoming. gun violence is a major epidemic in this country & we damn well better start acting like it. perpetual rage, grievance, hate media indoctrinates the next vengeful, unhinged weapon collector to murder fellow humans.",2022-05-19 20:04:05,gun violence,0,0,1,0,0
"a sex scandal, gun violence and wasting your one shot. its like you didnt understand the musical #hamilton #hamiltonmusical",2022-05-19 20:03:37,gun violence,0,0,1,0,0
this data shows mortality rate not gun violencethis is data but with out suppprting data on gun violence levels its not so important. ex: if 4 cases 1 death thats 25% white 1000 cases 100 deaths is just 10%just an example but more data is needed.,2022-05-19 20:02:32,gun violence,3,0,1,0,0
"proud that our campaign has been awarded the 2022 moms demand action gun sense candidate distinction. gun violence is an epidemic. its a multifaceted issue and must be approached as such, but it absolutely cannot be ignored. we need leaders who will step up and act.",2022-05-19 20:02:21,gun violence,2,6,26,0,0
@johnfetterman i want to do whatever is possible to help you become our next senator! i am an advocate 4 all the same things you fight for. (i lost a son to gun violence in 2020.) i volunteer twice a week for 412 food rescue. ppl need to be kinder! lets go!,2022-05-19 20:02:02,gun violence,0,0,0,0,0
"want to support grassroots organizations working to address issues like poverty, gun violence, and housing insecurity? vote in @phl_ceos community champions awards & grants challenge. the top groups will receive $20,000. voting ends may 25. :down_arrow:",2022-05-19 20:01:52,gun violence,0,3,3,0,0
"the racist shooting in buffalo has made it clear that white supremacy, violence, and legislative inaction on gun violence is killing our black and brown communities. we cant accept that. we must #abolishthefilibuster to save lives.",2022-05-19 20:00:41,gun violence,0,1,6,0,0
"the 222203, nearly partyline vote was an answer to the growing pressure congress faces to address gun violence and white supremacist attacks a crisis that escalated following mass shootings over the weekend.",2022-05-19 20:00:18,gun violence,0,0,4,0,0
"city hall rally denounces racism and gun violence; sf district attorney boudin, supe president walt and supe chan keynote | davis vanguard .@chesaboudin .@rachelrmarshall .@deanpreston .@manorajupd .@shamannwalton",2022-05-19 20:00:02,gun violence,1,1,2,0,0
"prolife legislators choose every single day to allow gun violence to be perpetuated in our communities. we hope voters pay attention to what is happening here. if more of our elected leaders were prochild, children and school staff would have never been murdered in newtown.",2022-05-19 19:59:36,gun violence,0,3,5,0,0
@brettking when my family moved to boulder co 7 years ago my wifes biggest fear was gun violence. and that fear was realized last year. the sheer number of incidents means its never far from home. #nomore,2022-05-19 19:59:29,gun violence,0,0,1,0,0
you think thats actually gonna stop gun violence in chicago its not a guns fault. hey why dont you stop letting criminals out of prison especially rapists,2022-05-19 19:59:28,gun violence,0,0,0,0,0
republicans also dont want to protect those kids from gun violence when they are in school.,2022-05-19 19:59:25,gun violence,0,0,0,0,0
"on the news and in our schools, guns have become to common. we ask that you join us in national gun violence awareness day on june 3rd and wear orange in an attempt to end gun violence. here is why we wear orange. @nypdcommaffairs @nypdschools",2022-05-19 19:59:03,gun violence,4,4,11,2,0
i dont. they can hardly say gun violence at the capitol is unacceptable and two days later say its not that bad.,2022-05-19 19:58:58,gun violence,0,0,1,0,0
"house panel to examine &#8216;gun violence crisis&#8217; after shootings in buffalo, california house members i applaud your efforts but they will fail because the gop is not concerned, there can be a mass shooting everyday they will not budge.",2022-05-19 19:55:36,gun violence,0,0,0,0,0
gun violence wont win. help sandrick jorcelin!,2022-05-19 19:55:16,gun violence,0,0,0,0,0
not now. had m16 in military. dont need in civilian life. son died from gun violence. for my sanity sake got rid of shotgun (which is what should be used for self defense) and pistol.,2022-05-19 19:54:25,gun violence,0,0,2,0,0
only one republican voted yes. most white supremacists in america are republicans. the 222203 vote to approve the legislation was an answer to the growing pressure congress faces to address gun violence and white supremacist attacks.,2022-05-19 19:54:10,gun violence,0,0,3,0,0
the topic of gun violence became an emotional day. some kids broke down when talking about gun violence that happened with their friends or family members. even our teachers broke down. our school had lost a student to gun violence.,2022-05-19 19:53:01,gun violence,0,0,3,0,0
quebec to create research chair on the prevention of gun violence,2022-05-19 19:51:42,gun violence,2,1,1,0,0
"unfortunately, congress has the power to write laws but congress does not have the will to pass laws. name a subject and tell me how we get congress to fix it. voting rights, immigration, healthcare, gun violence, systemic racism, poverty, education, etc.",2022-05-19 19:49:59,gun violence,0,0,3,0,0
"sadly, we cant just end gun violence at the stroke of a pen. evil will find a way to commit violence, no matter what the law says. we can however find better ways to enable citizens to protect themselves.",2022-05-19 19:49:03,gun violence,0,0,0,0,0
a second victim was in critical condition following wednesday nights shooting at an oncampus arena at middle tennessee state university. via @huffpostcrime anybody want to do anything about the gun violence? how about at least studying gun violence.,2022-05-19 19:48:27,gun violence,0,0,1,0,0
"police brutality is a system compromising of multiple element  physical brutality is just one and gun violence is just one category of physical brutality. you dont need to know or even understand what is going on over here in the uk, but dont diminish or mock it.",2022-05-19 19:48:27,gun violence,0,1,6,0,0
to learn more about ending gun violence:,2022-05-19 19:48:07,gun violence,0,0,0,0,0
"we stand in solidarity with the victims of gun violence. to the friends, family, and communities also impacted by these senseless acts of violence, we offer you our support, and please know that your pain is seen and heard. @goddardhealthou @everytown",2022-05-19 19:48:07,gun violence,1,2,4,0,0
"make useless insults all you want, cruz is correct. site biased research all you want. look at the blue cities and states with strict gun control compared to those without it. far more gun violence. the buffalo shooter said he chose buffalo because of strict gun control there.",2022-05-19 19:46:48,gun violence,0,0,0,0,0
"most people whose family members have been victims of random gun violence support stricter in laws. they want action, not just words.",2022-05-19 19:45:46,gun violence,0,0,0,0,0
wtp need to get these ammosexuals out of govt. the 222203 vote to approve the legislation was an answer to the growing pressure congress faces to address gun violence and white supremacist attacks.,2022-05-19 19:44:19,gun violence,0,0,0,0,0
"on june 3, @momsdemand vols and other gun safety advocates nationwide will join gun violence survivors to #wearorange in honor of national gun violence awareness day. :orange_heart:learn more and get involved at #honorwithaction text events to 64433 to find an event",2022-05-19 19:43:02,gun violence,0,4,5,0,0
"gonna keep you in my prayers, just lost my cousin to gun violence too:man_facepalming_medium_skin_tone::palms_up_together_mediumdark_skin_tone::folded_hands_medium_skin_tone:",2022-05-19 19:42:50,gun violence,1,0,1,0,0
"not saying its good here  its crap i agree with the og  we at least dont have gun violence anymore and free healthcare i lived next to the dunblane massacre, stayed on the same street as the murderer and the same age as the kids killed. its what changed our gun laws",2022-05-19 19:42:36,gun violence,1,0,0,0,0
dis facts cus keef was the one who really ran it up on gun violence,2022-05-19 19:39:59,gun violence,0,0,0,0,0
"on june 3, @momsdemand vols and other gun safety advocates nationwide will join gun violence survivors to #wearorange in honor of national gun violence awareness day. :orange_heart:learn more and get involved at #honorwithaction",2022-05-19 19:38:59,gun violence,0,6,14,0,0
"daniel semenza explains how we should be looking at gun violence as a public health crisis. to view more from merging science and safety: addressing gun violence as a public health issue, click here:",2022-05-19 19:38:30,gun violence,0,0,1,0,0
"teens killed or injured by gun violence in u.s. in 2022 stands at 1,711. gun violence is so epidemic, and action to curb them so thwarted, it turns every parent into wishful statisticians. the odds of one of our family getting hit by a bullet this year are maybe only :confused_face:",2022-05-19 19:38:27,gun violence,0,0,0,0,0
yesterday a heroic emt was shot while on duty on staten island by someone he was trying to help. thank god he is in stable condition thanks to the work of the team at rumc. we must end the scourge of gun violence in our communities.,2022-05-19 19:37:40,gun violence,10,8,31,0,0
house oversight chairwoman carolyn maloney announced today that the committee will hold a hearing on the gun violence crisis on june 8.,2022-05-19 19:35:00,gun violence,30,166,899,4,0
"its just scary, too, when the gun violence is so apparent in states that arent even historically red (like new york, california)",2022-05-19 19:34:55,gun violence,0,0,0,0,0
"youre talking about a people, whos answer to gun violence, is more guns. :face_with_diagonal_mouth:",2022-05-19 19:34:36,gun violence,0,0,4,0,0
"im spouting talking points? every other word in your reply is a right wing talking point. just for shits & giggles, tell me what communism is, & while youre at it explain how opposition to gun violence makes one a groomer. or dont & continue to wallow in your white privilege.",2022-05-19 19:34:07,gun violence,0,0,0,0,0
"here are my notes for the houston city council meeting on 5/18. highlights: lots of (sadly ineffectual) talk on gun violence, and me staying mad about meow wolf, as i am wont to do. plz send riverside terrace historic district hot takes",2022-05-19 19:34:04,gun violence,0,0,1,0,0
"let me get this straight. you would rewind the legal clock to preroe, undo yrs of precedent to usurp a womans right over her own body, yet you ignore the public interest in preventing gun violence. the life of the innocent unborn trumps the innocent life of the born?",2022-05-19 19:34:00,gun violence,0,0,0,0,0
"in my state, at least 1020% of us do carry guns to the store, etc. and we know how to use them safely. gun violence exists here, not at anything close to the same rate per capita in strict gun control states. you choose to allow only violent criminals to be armed if you want.",2022-05-19 19:33:39,gun violence,0,0,1,0,0
thank you to my @westchestergov counterpart george latimer (@ryegsl) for your eloquent words in support of our community and for what our nation must do to end the twin scourge of white supremacy and mass gun violence. i greatly appreciate it.,2022-05-19 19:31:13,gun violence,2,3,22,0,0
"up next: @anthoninepierre, from the @bkmovement center, joins to discuss the root causes of gun violence, and how they might be remedied or interrupted. listen live on @wnyc",2022-05-19 19:31:02,gun violence,3,0,0,0,0
"gun control does save lives, but not all measures. specifically, the banning of certain models of firearms have not been found to have had an effect on gun violence.",2022-05-19 19:30:47,gun violence,0,0,8,0,0
"according to the shooters manifesto, he chose buffalo because it is in an area with strict gun control. not unusual. criz has a solid point. every state that has the worst gun violence has the most strict gun control.",2022-05-19 19:30:16,gun violence,1,0,1,0,0
but please tell me again that we do not have a problem with gun violence.,2022-05-19 19:30:02,gun violence,0,0,0,0,0
"the bill was an answer to the growing pressure congress faces to address gun violence and white supremacist attacks, following two mass shootings over the weekend.",2022-05-19 19:29:09,gun violence,4,9,28,1,0
"moms, survivors, and students have been pushing back against bills that endanger our communities and fighting for gun safety laws and violence intervention funding in states across the country. well #keepgoing until our families and communities are safe from of gun violence.",2022-05-19 19:28:07,gun violence,10,25,58,0,0
like idek im writing out statistics and ways to prevent each of those in each paragraph since i need three. i already did the gun violence one but idk ugh i hope its fine i dont wanna start over tbh,2022-05-19 19:28:07,gun violence,0,0,2,0,0
"if we have the political will and focus, society can put in place laws that limit gun violence. churches and other groups can speak with one voice about the evils of racism and the cultural norms that allow them to flourish. lets do what we can with the time that we have.",2022-05-19 19:27:59,gun violence,1,0,6,0,0
"thank you, chairwoman! we know what works, & we know what isnt working. we just need the political will to fix our nations gun violence epidemic, not ignore, excuse or embrace it. @momsdemand @everytown",2022-05-19 19:26:43,gun violence,0,1,4,0,0
"its not just one shooter or shooting. its dozens and dozens, and then the total gun support that follows. no attempt to help curb the gun violence from republicans.",2022-05-19 19:26:30,gun violence,1,0,1,0,0
"do u guys think violence in wyandotte is to broad? im covering gun violence, domestic/sexual abuse and violence against ppl with disabilities in kansas but idk if thats too much omg.",2022-05-19 19:26:16,gun violence,1,0,3,0,0
"in todays society its practically a badge of honour for thos eof us who arent fooled by socialist bullshit.. i guess youve ignored the increase of rape, murder, mutilation, grooming, kidnapping, knife violence, gun violence and theft of taxpayers money and resources?",2022-05-19 19:26:07,gun violence,2,0,0,0,0
"hochul unveils flurry of executive orders to address gun violence, online extremism after buffalo massacre via @yahoo wait till the midterms, goodbye democrats.",2022-05-19 19:22:07,gun violence,0,0,0,0,0
"sooooo, the lack of gun laws, resulting in disproportionate numbers of poor and minorities in usa being victims of gun violence, is to fight racism?? and any attempt to control guns and lower the body count is racist??",2022-05-19 19:22:03,gun violence,0,0,0,0,0
"recalling chesa boudin is another attempt of the rich republicans to take over san francisco. why dont you put that $$$ into real issues like preventing further gun violence or homelessness? if you win this idiotic prop, lets see if crime goes down in the city",2022-05-19 19:20:55,gun violence,0,0,0,0,0
"rinse, repeat. commiserate with the families of the deceased... come back for appeal claiming mental health problems for the accused ... another similar incident would occur again in no time... so much gun violence in the socalled land of freedom",2022-05-19 19:19:29,gun violence,1,1,1,0,0
"buffalo, ny. laguna wood, ca. dallas, tx. milwaukee, wi. gun violence kills 40,000+ americans every year. yet, the filibuster continues to block lifesaving legislation. :speaking_head:tell your senator to #eliminatethefiliibuster because #thefilibusteriskillingus.",2022-05-19 19:19:13,gun violence,3,5,11,0,0
promoting gun violence at a time like this? im alerting the fbi,2022-05-19 19:18:22,gun violence,0,0,0,0,0
every county with lax gun laws has the highest levels of gun violence. rural areas in red states where ranked among the top 10. chicago is ranked 79th.,2022-05-19 19:16:50,gun violence,1,0,0,0,0
to lose someone is so heartbreaking but to lose someone to gun violence is so much more than a heartbreak :broken_heart:.,2022-05-19 19:16:12,gun violence,0,0,3,0,0
"youth living in high poverty counties can be more than four times likely to die from gun violence than peers living in more affluent areas attacking criminal justice reforms is a distraction, stopping gun violence starts with addressing its root causes.",2022-05-19 19:15:35,gun violence,0,2,3,1,0
"normal people dont take guns to church or the grocery store. & having a gun didnt help the security guard. gun regulation, e.g., requiring safety courses (like with hunting licenses) liability insurance (like with cars), & background checks will reduce gun violence.",2022-05-19 19:15:35,gun violence,8,0,16,0,0
"good point. upon reflection, this may have been my quick reaction to seeing a person of her status and following posting a meme normalizing gun violence. not sure i always have been consistent. will be now.",2022-05-19 19:15:29,gun violence,0,0,1,0,0
amazing how fast the ohio leg. will pass a law to slow the injury to amish buggy drivers but god forbid that mike dewine should follow through on a promise to do something about gun violence that plagues all of society. please remember this come november. vote for nan whaley.,2022-05-19 19:13:44,gun violence,1,0,1,0,0
he at least knew he screwed up and corrected. joey still thinks half the country died from gun violence in 10 years.,2022-05-19 19:13:29,gun violence,0,0,1,0,0
gun violence has skyrocketed under your government you are useless and a liar,2022-05-19 19:12:37,gun violence,0,0,0,0,0
and you wonder why gun violence is so high :face_with_tears_of_joy:,2022-05-19 19:12:22,gun violence,1,0,0,0,0
happy today lovelies send out your prayers and meditation for all victims of gun violence. put on your full armor of joy and spread love. make today taste like your favorite flowers respect love and light #yodawithpompons,2022-05-19 19:09:11,gun violence,0,1,3,0,0
"of course, for gun violence, i blame the people with guns. no guns = no gun owners = no gun violence.",2022-05-19 19:08:49,gun violence,1,0,1,0,0
#juevesdedesarme la semana de accin global contra la violencia armada 2022 se llevar a cabo del 1 al 8 de junio! nos sumamos a la campaa que @iansanetwork llama a trabajar juntos y abogar por controles estrictos de armas! #gwoa2022 ms info:right_arrow:,2022-05-19 19:08:03,gun violence,0,3,13,0,0
and the fact 94% of gun violence is committed by black americans. #liberalismisamentaldisorder #truthmatters2022 #truth,2022-05-19 19:08:02,gun violence,0,0,0,0,0
the 222203 vote to approve the legislation was an answer to the growing pressure congress faces to address gun violence and white supremacist attacks. @gopchairwoman @gopleader republicans are domestic terrorism or seditionist. indict @thejusticedept.,2022-05-19 19:06:58,gun violence,0,0,2,0,0
"after watching years of what thoughts and prayers have done for gun violence, maybe we should consider directing them at the gun lobby.",2022-05-19 19:06:47,gun violence,0,1,0,0,0
"@curtisherteljr delivered senate invocation, citing a national prayer a church group released after last weekends mass shooting in buffalo, ny. contained references calling for legislation to reduce gun violence. reporters saw at least one republican lawmaker walk out. #mileg",2022-05-19 19:06:44,gun violence,0,7,15,0,0
youre lying. 94% of gun violence in us is committed by black americans. #liberalliars #truthmatters #bidensamerica #buffalo,2022-05-19 19:05:25,gun violence,0,0,0,0,0
i spoke to my students about the racist shooting in buffalo by the white supremacist man. the general consensus is that they are not shocked by it but still feel such disappointment. they also feel like the racism & gun violence is getting closer and closer to them. 1/,2022-05-19 19:05:21,gun violence,18,89,375,5,0
excellent reporting by @zahriahbwrites and @pennlive in covering the #ourlivesmatter teen summit at camp curtin.,2022-05-19 19:05:20,gun violence,0,3,1,0,0
"wild that crime with guns/gun violence isnt epidemic where virtually every household has multiple firearms. spend some time in north dakota, wyoming, idaho, south dakota, etc.",2022-05-19 19:05:19,gun violence,0,1,4,0,0
maybe we actually have a shot at change you guys :flexed_biceps_mediumdark_skin_tone: now the hood niggas is posting about gun violence in the bay,2022-05-19 19:05:17,gun violence,0,0,0,0,0
democrat run cities have the strictest gun control laws and the most gun violence! what are you smoking???,2022-05-19 19:05:09,gun violence,0,0,0,0,0
"join us on june 3rd at the northern virginia rally to honor both victims and survivors of gun violence, as we call attention to this crisis that takes more than 100 lives every single day. #fcacdst #wearorange",2022-05-19 19:04:20,gun violence,0,1,2,0,0
the 222203 vote to approve the legislation was an answer to the growing pressure congress faces to address gun violence and white supremacist attacks. @gopchairwoman @gopleader all republicans are domestic terrorism or seditionist. indict @thejusticedept,2022-05-19 19:02:16,gun violence,0,1,0,0,0
"it wont stop there. theyll use it to try to undermine the 2nd amendment in the u.s.a. dems here are already calling gun violence a public health crisis. theyll apply it to climate change as well, mandating draconian environmental regulations.",2022-05-19 19:01:39,gun violence,0,0,0,0,0
"right, so now its stay in your lane, even though its plain for the whole world to see that america has massive gun violence issues. its all good though because more guns save other situations though. have i got that right?",2022-05-19 19:01:33,gun violence,0,0,0,0,0
know the signs: you can prevent gun violence and other harmful acts.,2022-05-19 19:01:17,gun violence,0,0,0,0,0
gun violence and racism create an intertwined public health crisis requiring immediate action. read @nacchoalerts recent statement here:,2022-05-19 19:01:07,gun violence,0,1,5,0,0
hmm ja ok hh hunn gun violence geholl an et war sou schweier net nemmen iwwer amerika ze schwetzen lol,2022-05-19 19:00:56,gun violence,0,0,2,0,0
illinois became the first state in the midwest to ban the sale and possession of untraceable ghost guns days after a teen was murdered with one via @benszalinski :pushpin: @govpritzker @repkambuckner @senatorjacqui @chicagosmayor,2022-05-19 19:00:26,gun violence,0,6,8,0,0
"24 people dead, 46 people wounded in 55 instances of gun violence yesterday, may 18, 2022. ytd incidents 8497 ytd dead 3336 ytd wounded 7569 #guncontrolnow",2022-05-19 18:59:45,gun violence,0,3,4,0,0
yes  lets keep examining gun violence. hows the sandy hook panel doing in their investigation? have they found that there is a problem yet?,2022-05-19 18:59:14,gun violence,0,0,0,0,0
"no real strategy is in place. until our governor, lexingtons mayor, city council, justice & equality commission and woke activists. stop blaming violent crime on everything except the root cause it will continue.",2022-05-19 18:58:19,gun violence,0,0,0,0,0
"give me a break. how many times do we need an empty pr gesture to look into  gun violence. look into the gun lobby. oh wait, they cant do that, which is why a house committee is just for show.",2022-05-19 18:57:55,gun violence,0,0,0,0,0
thats the million $ question that no community in america seems to have a handle on gun violence. its a unique american phenomenon. if everybody wasnt all toting guns then it may have helped. that ship has long sailed off. the only hope now is buy artillery to protect your fam,2022-05-19 18:57:22,gun violence,1,0,2,0,0
and this was an attack by an extremist so i see it different than gun violence.. to me is comparable to this sort of madness,2022-05-19 18:57:18,gun violence,0,0,0,0,0
im a philly native and i hate to say it its coming to martial law soon in philadelphia its out of control,2022-05-19 18:57:04,gun violence,0,1,1,0,0
which will be applied tout de suite to climate change and gun violence. never mind the 2nd amendment in the usa.,2022-05-19 18:56:33,gun violence,0,0,0,0,0
"house panel to examine gun violence crisis after shootings in buffalo, california (the hill) members of a house panel will examine the gun violence crisis in the united states during a hearing in june, its chairwoman announced on thursday. the hear",2022-05-19 18:56:30,gun violence,1,1,2,0,0
"ok. you have your highest gun violence rates, other free countries have elections, courts, parliaments and other means to secure freedom and security. you have that too.but somehow you still need to rely on a ~230 y/o article that was never meant to be applied to modern weapons:person_shrugging_mediumlight_skin_tone:",2022-05-19 18:55:39,gun violence,0,0,0,0,0
we are seeing signs of social unrest due to impacts of inflation. crime has already gone up in the us and other developed countries. gun violence is up. carjackings in toronto with guns during daylight hours...,2022-05-19 18:55:31,gun violence,0,1,2,0,0
"republicans, the party of pro death from: starvation, controllable disease, withheld medical procedures, mental health, gun violence, homelessness, contaminated water, hate crimes, war, insurrection,... #voteblue #votebluein2022 #voteblue2022 #votebluetosavedemocracy #voteblue22",2022-05-19 18:55:19,gun violence,0,0,0,0,0
"just in: house panel to examine gun violence crisis after shootings in buffalo, california",2022-05-19 18:53:43,gun violence,26,16,26,1,0
"despite gun violence rates going through the roof, the country only pays attention when theres a mass shooting, and then the country only pays attention for 24 to 48 hours.  @chrismurphyct via @gailcollins",2022-05-19 18:53:39,gun violence,9,41,151,1,0
"if my sources are correct, hand guns are responsible for most of the innercity violence. semiautomatic riffles seem to be a pretty solid choice for mass shooters. almost everyone will say gun violence is bad, but argue about how best solve the problem, so nothing changes.",2022-05-19 18:52:56,gun violence,1,0,1,0,0
"sounds like whataboutism: sure gun violence, but what about *laundry list*",2022-05-19 18:52:49,gun violence,0,0,0,0,0
"endulge is whappens when you dont care about education. america is also the only country in the developed world where gun violence and mass shootings are an issue. its embarrassing. we should be doing more, both in terms of regulation and mental health intervention.",2022-05-19 18:52:15,gun violence,1,0,0,0,0
"good god, what will it take for you people to understand? stop allowing easy access to guns & ban assault rifles as a goodfaith start to ending gun violence in schools.",2022-05-19 18:51:31,gun violence,0,1,1,0,0
thats because democrats let criminals out of jail. take away all gun violence from felons and those out of jail on probation our gun death rates are much lower. as for comparing to canadadenmark and japan 3 countries w/o gang problems their combined pop is smaller then the usa,2022-05-19 18:51:04,gun violence,0,0,0,0,0
tune into wnyc this morning to hear bmc executive director anthonine discuss the root causes of gun violence and public health based solutions!,2022-05-19 18:50:23,gun violence,0,5,7,0,0
"in the wake of the deadly white supremacist attack in buffalo this past weekend, it should be clearer than ever that we need to invest in communitybased solutions to address white supremacy, gun violence, & hate violence in all forms, and to support affected communities to heal",2022-05-19 18:50:07,gun violence,0,4,11,0,0
"a sex scandal, gun violence and wasting your one shot the irony of this tweet from madison cawthorn on january 6. #hamilton #hamiltonmusical",2022-05-19 18:49:49,gun violence,0,1,3,0,0
"weve been fighting drug use, overdoses, gun violence, abortion, rape, abuse, etc., for years, always via legislation. it hasnt changed any of those issues. how about we go back to teaching personal responsibility, and then actually hold people responsible for their actions ?",2022-05-19 18:49:43,gun violence,1,0,0,0,0
havent done a meme normalizing gun violence.,2022-05-19 18:48:41,gun violence,1,0,0,0,0
"great idea on gun violence. those that are guilty of killing another be shot by a firing squad, with bad vision. keep firing till theyre dead. wonder if that would work? yeah i know its cruel & inhumane. i am anti death penalty but the killing others with a gun is cruel and...",2022-05-19 18:47:58,gun violence,0,0,0,0,0
what are the motivations of most gun violence in the usa? what are the conditions of the victim and the killer? what would they have done different without firearm access?,2022-05-19 18:47:26,gun violence,1,0,0,0,0
more recent statistics show that new haven is making progress in reducing gun violence. a peak in 2011 of 34 homicides and 133 nonfatal shootings dropped to 13 homicides and 60 nonfatal shootings in 20146.,2022-05-19 18:46:49,gun violence,0,0,0,0,0
criminals who commit gun violence do not follow or obey gun laws therefore more gun laws would not prevent more gun violence.,2022-05-19 18:46:04,gun violence,0,0,1,0,0
biden! give us an office of gun violence prevention! thank you @chrismurphyct for speaking truth.,2022-05-19 18:45:26,gun violence,0,2,12,0,0
hochul unveils new plan to combat gun violence and domestic terrorism after buffalo shooting,2022-05-19 18:45:05,gun violence,0,0,0,0,0
"the cagv ed fund works in collaboration with ct against gun violence, inc., which works to make connecticut safe from gun violence through legislative advocacy, public education and grassroots engagement.",2022-05-19 18:44:34,gun violence,0,0,0,0,0
cagv ed fund programs raise awareness about actions individuals can take to prevent gun violence in their homes and communities.,2022-05-19 18:44:03,gun violence,2,0,0,0,0
illinois has become the first state in the midwest to pass legislation banning untraceable ghost guns amid a surge of gun violence in the united states.,2022-05-19 18:44:00,gun violence,0,0,5,0,0
"and when brazil and mexico and many others have corruption below a certain point, where the rule of law is the norm, where they have solid free presses and good democracy, then we can properly compare what they do today about gun violence.",2022-05-19 18:43:20,gun violence,1,0,0,0,0
"it works to create and implement policies and programs to reduce gun violence in all of its forms, including community gun violence, firearm suicide, domestic violence and unintentional shootings.",2022-05-19 18:42:51,gun violence,0,0,1,0,0
"ct against gun violence education fund the cagv ed fund educates the public, elected officials, community leaders and the media about the public health crisis of gun violence in connecticut.",2022-05-19 18:42:40,gun violence,1,0,0,0,0
"as gun violence and white supremacy ravage ny, we are grateful for nyss leadership. proud to support life saving gun policy change with @govkathyhochul @bradhoylman @briankavanaghny @lindabrosenthal @amypaulin @thereval @youthoverguns @momsdemand @bradybuzz @giffordscourage",2022-05-19 18:42:39,gun violence,0,0,3,0,0
"put this in the same category as the thoughts & prayers they give to victims of gun violence. the gop are full of empty words for media sound bites. #wethepeople deserve better. check your registration at then, vote them out. #democratsdeliver. #demcast",2022-05-19 18:40:50,gun violence,5,46,52,1,0
